DC_DIST,SECTOR,DISPATCH_DATE_TIME,DISPATCH_DATE,DISPATCH_TIME,HOUR,DC_KEY,LOCATION_BLOCK,UCR_GENERAL,OBJECTID,TEXT_GENERAL_CODE,POINT_X,POINT_Y,SHAPE
01,K,2006-06-04 12:42:00,2006-06-04,12:42:00,,200601019679,2300 BLOCK OREGON AVE,600,28733601,Thefts,-75.18699961,39.91883469,28680614
01,I,2006-06-04 14:43:00,2006-06-04,14:43:00,,200601019683,3100 BLOCK S 20TH ST,600,28883512,Thefts,-75.18228121,39.91190938,28830525
01,K,2006-06-04 14:34:00,2006-06-04,14:34:00,,200601019684,2300 BLOCK OREGON AVE,600,28749915,Thefts,-75.18699961,39.91883469,28696928
01,D,2006-06-04 17:50:00,2006-06-04,17:50:00,,200601019714,2800 BLOCK CANTRELL ST,600,28883513,Thefts,-75.19318524,39.92687346,28830526
01,B,2006-06-04 18:28:00,2006-06-04,18:28:00,,200601019717,1800 BLOCK S 21 ST ST,400,28725384,Aggravated Assault Firearm,-75.180679,39.92831822,28672397
01,B,2006-06-04 20:19:00,2006-06-04,20:19:00,,200601019733,S 22ND ST /SNYDER AVE,600,28847494,Thefts,-75.18274594,39.92606773,28794507
01,E,2006-06-05 00:33:00,2006-06-05,00:33:00,,200601019775,1700 BLOCK W PASSYUNK AVE,300,28837466,Robbery No Firearm,-75.17463977,39.92449983,28784479
01,K,2006-06-05 16:27:00,2006-06-05,16:27:00,,200601019836,2300 BLOCK OREGON AVE,600,28749916,Thefts,-75.18699961,39.91883469,28696929
01,G,2006-06-05 16:59:00,2006-06-05,16:59:00,,200601019839,1900 BLOCK JOHNSTON ST,600,28733602,Thefts,-75.18038335,39.91667342,28680615
01,A,2006-06-05 18:27:00,2006-06-05,18:27:00,,200601019849,S HICKS ST /MIFFLIN ST,600,28883514,Thefts,-75.17140074,39.92711318,28830527
01,G,2006-06-05 18:47:00,2006-06-05,18:47:00,,200601019850,1600 BLOCK POLLOCK ST,700,28745558,Recovered Stolen Motor Vehicle,-75.17509889,39.91333777,28692571
01,E,2006-06-05 20:09:00,2006-06-05,20:09:00,,200601019869,S 16TH ST /PORTER,600,28883515,Thefts,-75.17403605,39.91981884,28830528
01,E,2006-06-05 22:31:00,2006-06-05,22:31:00,,200601019890,2200 BLOCK S 15TH ST,600,28883516,Thefts,-75.17185591,39.92214407,28830529
01,B,2006-06-05 22:31:00,2006-06-05,22:31:00,,200601019891,2100 BLOCK SIGEL ST,400,28754104,Aggravated Assault No Firearm,-75.18059158,39.92868884,28701117
01,E,2006-06-05 23:58:00,2006-06-05,23:58:00,,200601019900,1500 BLOCK SNYDER AVE,600,28746468,Theft from Vehicle,-75.1729469,39.92480199,28693481
01,I,2006-06-06 14:55:00,2006-06-06,14:55:00,,200601019966,1800 BLOCK PACKER AV,600,28751285,Theft from Vehicle,-75.17783049,39.91248343,28698298
01,E,2006-06-07 15:57:00,2006-06-07,15:57:00,,200601020118,2500 BLOCK S COLORADO ST,600,28744419,Theft from Vehicle,-75.17643168,39.92008759,28691432
01,F,2006-06-07 19:35:00,2006-06-07,19:35:00,,200601020130,2200 BLOCK S NORWOOD ST,600,28757632,Thefts,-75.18195646,39.92447321,28704645
01,A,2006-06-07 19:33:00,2006-06-07,19:33:00,,200601020133,1500 BLOCK MIFFLIN ST,300,28746778,Robbery Firearm,-75.17194996,39.92722372,28693791
01,I,2006-06-08 12:32:00,2006-06-08,12:32:00,,200601020212,S 20TH ST /GEARY ST,600,28826340,Theft from Vehicle,-75.18254653,39.91049233,28773353
01,K,2006-06-08 15:55:00,2006-06-08,15:55:00,,200601020227,2300 BLOCK OREGON AVE,600,28774219,Thefts,-75.18621147,39.91868293,28721232
01,E,2006-06-08 18:09:00,2006-06-08,18:09:00,,200601020241,1500 BLOCK SNYDER AVE,400,28743664,Aggravated Assault No Firearm,-75.17208629,39.92463733,28690677
01,J,2006-06-08 18:46:00,2006-06-08,18:46:00,,200601020245,2500 BLOCK JACKSON ST,500,28756661,Burglary Residential,-75.18823865,39.92547473,28703674
01,K,2006-06-08 19:09:00,2006-06-08,19:09:00,,200601020252,2200 BLOCK OREGON AV,600,28774220,Thefts,-75.1852407,39.91853221,28721233
01,F,2006-06-09 08:59:00,2006-06-09,08:59:00,,200601020327,2000 BLOCK WOLF ST,600,28757633,Thefts,-75.1798085,39.92308162,28704646
01,B,2006-06-09 11:06:00,2006-06-09,11:06:00,,200601020340,1900 BLOCK MOORE ST,300,28811052,Robbery Firearm,-75.17811346,39.92919346,28758065
01,K,2006-06-09 13:04:00,2006-06-09,13:04:00,,200601020365,2300 BLOCK OREGON AVE,600,28821772,Thefts,-75.18671975,39.91878647,28768785
01,G,2006-06-10 00:05:00,2006-06-10,00:05:00,,200601020444,S 15TH ST /PACKER AVE,400,28748245,Aggravated Assault No Firearm,-75.17410117,39.91205215,28695258
01,C,2006-06-10 13:33:00,2006-06-10,13:33:00,,200601020503,2000 BLOCK POINT BREEZE AVE,400,28725385,Aggravated Assault Firearm,-75.18686422,39.92779383,28672398
01,C,2006-06-10 16:45:00,2006-06-10,16:45:00,,200601020520,1900 BLOCK POINT BREEZE AVE,400,28774623,Aggravated Assault Firearm,-75.18493538,39.92885084,28721636
01,J,2006-06-11 17:27:00,2006-06-11,17:27:00,,200601020651,2300 BLOCK OREGON AVE,600,28746733,Thefts,-75.18671975,39.91878647,28693746
01,A,2006-06-11 21:25:00,2006-06-11,21:25:00,,200601020686,S 16TH ST /MIFFLIN ST,300,28761847,Robbery No Firearm,-75.17241832,39.92724132,28708860
01,J,2006-06-11 23:09:00,2006-06-11,23:09:00,,200601020694,S 23RD ST /RITNER ST,400,28774624,Aggravated Assault Firearm,-75.18520473,39.92258356,28721637
01,L,2006-06-12 14:15:00,2006-06-12,14:15:00,,200601020768,3600 BLOCK S BROAD ST,600,28744347,Theft from Vehicle,-75.17420762,39.90540175,28691360
01,K,2006-06-12 17:08:00,2006-06-12,17:08:00,,200601020786,2200 BLOCK OREGON AVE,600,28749917,Thefts,-75.18522687,39.91853796,28696930
01,J,2006-06-12 19:00:00,2006-06-12,19:00:00,,200601020794,2300 BLOCK OREGON AVE,600,28774221,Thefts,-75.18605724,39.91874807,28721234
01,J,2006-06-12 19:57:00,2006-06-12,19:57:00,,200601020797,S 24TH ST /OREGON AVE,600,28757874,Thefts,,,28704887
01,A,2006-06-12 22:32:00,2006-06-12,22:32:00,,200601020815,S BROAD ST /SNYDER AVE,300,28746779,Robbery Firearm,-75.1697474,39.92441851,28693792
01,C,2006-06-12 22:49:00,2006-06-12,22:49:00,,200601020818,2200 BLOCK MC CLELLAN ST,300,28838945,Robbery No Firearm,-75.18291747,39.92936571,28785958
01,J,2006-06-13 13:35:00,2006-06-13,13:35:00,,200601020861,2300 BLOCK OREGON AVE,600,28774222,Thefts,-75.18605724,39.91874807,28721235
01,J,2006-06-13 16:38:00,2006-06-13,16:38:00,,200601020874,2700 BLOCK WOLF ST,400,28774625,Aggravated Assault Firearm,-75.19058142,39.92416681,28721638
01,K,2006-06-13 17:33:00,2006-06-13,17:33:00,,200601020883,2300 BLOCK OREGON AVE,600,28749918,Thefts,-75.18699961,39.91883469,28696931
01,B,2006-06-13 19:13:00,2006-06-13,19:13:00,,200601020903,S 22ND ST /MIFFLIN ST,400,28774626,Aggravated Assault Firearm,-75.18221672,39.92850546,28721639
01,K,2006-06-13 19:40:00,2006-06-13,19:40:00,,200601020910,2200 BLOCK OREGON AVE,300,28746734,Robbery No Firearm,-75.18444273,39.9185007,28693747
01,K,2006-06-13 20:50:00,2006-06-13,20:50:00,,200601020912,2200 BLOCK OREGON AVE,600,28774223,Thefts,-75.1852407,39.91853221,28721236
01,J,2006-06-14 00:09:00,2006-06-14,00:09:00,,200601020966,2800 BLOCK WINTON ST,300,28839425,Robbery No Firearm,-75.19280536,39.92655701,28786438
01,J,2006-06-14 12:08:00,2006-06-14,12:08:00,,200601020995,S 23RD ST /W PASSYUNK AVE,600,28774224,Thefts,-75.18520473,39.92258356,28721237
01,E,2006-06-14 14:22:00,2006-06-14,14:22:00,,200601021018,2300 BLOCK S BROAD ST,700,28745933,Motor Vehicle Theft,-75.17037445,39.92186498,28692946
01,A,2006-06-14 17:46:00,2006-06-14,17:46:00,,200601021037,2000 BLOCK S BROAD ST,600,28774225,Thefts,-75.16969795,39.9248987,28721238
01,B,2006-06-14 18:47:00,2006-06-14,18:47:00,,200601021047,2000 BLOCK MOORE ST,400,28774627,Aggravated Assault Firearm,-75.17851385,39.92924663,28721640
01,C,2006-06-15 06:14:00,2006-06-15,06:14:00,,200601021105,2300 BLOCK MIFFLIN ST,400,28747205,Aggravated Assault Firearm,-75.18428797,39.92881647,28694218
01,B,2006-06-15 06:55:00,2006-06-15,06:55:00,,200601021106,1800 BLOCK MIFFLIN ST,600,28736538,Thefts,-75.17680537,39.92785209,28683551
01,B,2006-06-15 08:34:00,2006-06-15,08:34:00,,200601021111,1800 BLOCK MIFFLIN ST,600,28736539,Thefts,-75.17680537,39.92785209,28683552
01,D,2006-06-15 13:58:00,2006-06-15,13:58:00,,200601021130,1800 BLOCK S 29TH ST,600,28878849,Thefts,-75.19336237,39.93092622,28825862
01,A,2006-06-15 15:12:00,2006-06-15,15:12:00,,200601021139,1500 BLOCK EMILY ST,300,28743722,Robbery No Firearm,-75.17126471,39.92538542,28690735
01,A,2006-06-15 22:30:00,2006-06-15,22:30:00,,200601021205,1800 BLOCK S MOLE ST,500,28749655,Burglary Residential,-75.17167497,39.92830399,28696668
01,F,2006-06-16 05:51:00,2006-06-16,05:51:00,,200601021244,S OPAL ST /PORTER ST,600,28744915,Theft from Vehicle,-75.17976468,39.92055874,28691928
01,F,2006-06-16 06:28:00,2006-06-16,06:28:00,,200601021246,2100 BLOCK W PASSYUNK AV,600,28878850,Thefts,-75.18171975,39.923289510000004,28825863
01,J,2006-06-16 09:29:00,2006-06-16,09:29:00,,200601021254,2600 BLOCK JACKSON ST,600,28756357,Theft from Vehicle,-75.18968196,39.92567152,28703370
01,E,2006-06-16 09:14:00,2006-06-16,09:14:00,,200601021257,2400 BLOCK S BROAD ST,600,28733909,Thefts,-75.17070396,39.92036685,28680922
01,K,2006-06-16 12:46:00,2006-06-16,12:46:00,,200601021277,S 22ND ST /OREGON AVE,600,28753494,Thefts,-75.18440515,39.91845186,28700507
01,A,2006-06-16 13:59:00,2006-06-16,13:59:00,,200601021288,1500 BLOCK MIFFLIN ST,600,28754671,Thefts,-75.17137531,39.92715254,28701684
01,K,2006-06-16 18:26:00,2006-06-16,18:26:00,,200601021336,2200 BLOCK OREGON AVE,600,28741078,Thefts,-75.18522687,39.91853796,28688091
01,E,2006-06-16 19:05:00,2006-06-16,19:05:00,,200601021341,2100 BLOCK S CARLISLE ST,700,28825336,Recovered Stolen Motor Vehicle,-75.17088776,39.9241195,28772349
01,K,2006-06-17 01:23:00,2006-06-17,01:23:00,,200601021415,2700 BLOCK W PASSYUNK AV,700,28747842,Recovered Stolen Motor Vehicle,-75.19283058,39.9211994,28694855
01,J,2006-06-17 05:24:00,2006-06-17,05:24:00,,200601021437,2500 BLOCK JACKSON ST,600,28839251,Thefts,-75.18829794,39.92548283,28786264
01,A,2006-06-17 06:36:00,2006-06-17,06:36:00,,200601021439,1400 BLOCK MIFFLIN ST,600,28744916,Theft from Vehicle,-75.16926111,39.92677751,28691929
01,G,2006-06-17 09:05:00,2006-06-17,09:05:00,,200601021443,S 19TH ST /JOHNSTON ST,600,28753495,Thefts,-75.17959376,39.91652637,28700508
01,A,2006-06-17 11:41:00,2006-06-17,11:41:00,,200601021453,2000 BLOCK S BROAD ST,600,28753496,Thefts,-75.16969795,39.9248987,28700509
01,K,2006-06-17 11:44:00,2006-06-17,11:44:00,,200601021455,2000 BLOCK PENROSE AVE,400,28754749,Aggravated Assault No Firearm,-75.18239562,39.91301639,28701762
01,B,2006-06-17 13:41:00,2006-06-17,13:41:00,,200601021465,1800 BLOCK MC KEAN ST,600,28878851,Thefts,-75.1764597,39.92655112,28825864
01,I,2006-06-17 14:21:00,2006-06-17,14:21:00,,200601021469,3300 BLOCK S BROAD ST,600,28753497,Thefts,-75.17335821,39.90926167,28700510
01,A,2006-06-18 08:44:00,2006-06-18,08:44:00,,200601021574,2000 BLOCK S 15TH ST,600,28744917,Theft from Vehicle,-75.17126189,39.92544825,28691930
01,A,2006-06-18 18:45:00,2006-06-18,18:45:00,,200601021617,1800 BLOCK S 18TH ST,400,28757304,Aggravated Assault No Firearm,-75.17539865,39.92814842,28704317
01,F,2006-06-18 20:26:00,2006-06-18,20:26:00,,200601021633,S 22ND ST /OREGON AVE,700,28880073,Recovered Stolen Motor Vehicle,-75.18440515,39.91845186,28827086
01,A,2006-06-18 23:26:00,2006-06-18,23:26:00,,200601021648,2000 BLOCK S COLORADO ST,400,28757305,Aggravated Assault No Firearm,-75.17509143,39.92527843,28704318
01,C,2006-06-19 12:40:00,2006-06-19,12:40:00,,200601021691,2300 BLOCK MIFFLIN ST,400,28747206,Aggravated Assault Firearm,-75.18390903,39.92868249,28694219
01,C,2006-06-19 22:44:00,2006-06-19,22:44:00,,200601021757,2000 BLOCK S 22ND ST,500,28741319,Burglary Residential,-75.18269879,39.926538,28688332
01,A,2006-06-20 09:37:00,2006-06-20,09:37:00,,200601021803,1800 BLOCK S BANCROFT ST,500,28747393,Burglary Residential,-75.1727637,39.92850017,28694406
01,J,2006-06-20 16:42:00,2006-06-20,16:42:00,,200601021845,2700 BLOCK WINTON TER,400,28724505,Aggravated Assault No Firearm,-75.19162826,39.92528673,28671518
01,F,2006-06-20 17:08:00,2006-06-20,17:08:00,,200601021851,2400 BLOCK S 20TH ST,600,28739404,Thefts,-75.18036395,39.92067286,28686417
01,K,2006-06-20 18:16:00,2006-06-20,18:16:00,,200601021858,2200 BLOCK OREGON AVE,600,28753498,Thefts,-75.18492989,39.91848436,28700511
01,K,2006-06-21 07:09:00,2006-06-21,07:09:00,,200601021957,2000 BLOCK PENROSE AV,600,28736540,Thefts,-75.18239562,39.91301639,28683553
01,J,2006-06-21 08:50:00,2006-06-21,08:50:00,,200601021960,2200 BLOCK S CROSKEY ST,600,28744918,Theft from Vehicle,-75.18379948,39.92421878,28691931
01,G,2006-06-21 07:57:00,2006-06-21,07:57:00,,200601021961,3000 BLOCK S 18TH ST,600,28733910,Thefts,-75.17758711,39.91356354,28680923
01,B,2006-06-21 10:33:00,2006-06-21,10:33:00,,200601021970,S 21ST ST /MC KEAN ST,700,28747843,Recovered Stolen Motor Vehicle,-75.18089585,39.92708282,28694856
01,C,2006-06-21 19:37:00,2006-06-21,19:37:00,,200601022034,1800 BLOCK S TAYLOR ST,400,28724506,Aggravated Assault No Firearm,-75.18624616,39.93015502,28671519
01,F,2006-06-22 06:38:00,2006-06-22,06:38:00,,200601022113,2100 BLOCK W PASSYUNK AV,600,28741572,Theft from Vehicle,-75.18295685,39.92308878,28688585
01,B,2006-06-23 13:13:00,2006-06-23,13:13:00,,200601022283,2200 BLOCK MIFFLIN ST,400,28747273,Aggravated Assault Firearm,-75.1832985,39.92860547,28694286
01,K,2006-06-23 13:02:00,2006-06-23,13:02:00,,200601022284,2200 BLOCK OREGON AVE,600,28739405,Thefts,-75.18522687,39.91853796,28686418
01,K,2006-06-23 14:27:00,2006-06-23,14:27:00,,200601022287,2200 BLOCK OREGON AVE,600,28753499,Thefts,-75.1852407,39.91853221,28700512
01,K,2006-06-23 16:15:00,2006-06-23,16:15:00,,200601022303,2300 BLOCK OREGON AVE,600,28739406,Thefts,-75.18699961,39.91883469,28686419
01,J,2006-06-23 20:56:00,2006-06-23,20:56:00,,200601022335,2700 BLOCK CANTRELL TER,400,28747274,Aggravated Assault Firearm,-75.19200977,39.92565753,28694287
01,J,2006-06-23 22:18:00,2006-06-23,22:18:00,,200601022345,2200 BLOCK S HEMBERGER ST,400,28757306,Aggravated Assault No Firearm,-75.18425041,39.92396262,28704319
01,J,2006-06-24 03:54:00,2006-06-24,03:54:00,,200601022392,2300 BLOCK W PASSYUNK AV,600,28878852,Thefts,-75.18606949,39.92245952,28825865
01,A,2006-06-24 05:24:00,2006-06-24,05:24:00,,200601022400,1400 BLOCK W PASSYUNK AVE,700,28880074,Recovered Stolen Motor Vehicle,-75.16953851,39.9254812,28827087
01,F,2006-06-24 08:05:00,2006-06-24,08:05:00,,200601022406,2300 BLOCK S 19TH ST,700,28732760,Motor Vehicle Theft,-75.17825635,39.9229229,28679773
01,E,2006-06-24 09:55:00,2006-06-24,09:55:00,,200601022412,2500 BLOCK S MOLE ST,700,28772472,Motor Vehicle Theft,-75.17366946,39.91918472,28719485
01,L,2006-06-24 11:57:00,2006-06-24,11:57:00,,200601022421,3600 BLOCK S BROAD ST,600,28756372,Theft from Vehicle,-75.17421399999999,39.90537127,28703385
01,E,2006-06-24 12:29:00,2006-06-24,12:29:00,,200601022423,2200 BLOCK S BROAD ST,500,28813204,Burglary Residential,-75.17023677,39.92246943,28760217
01,J,2006-06-24 13:46:00,2006-06-24,13:46:00,,200601022431,2200 BLOCK S 27TH ST,400,28724507,Aggravated Assault No Firearm,-75.19125761,39.92502519,28671520
01,A,2006-06-25 00:15:00,2006-06-25,00:15:00,,200601022487,S CHADWICK ST /MOORE ST,300,28744528,Robbery Firearm,-75.17316386,39.92859704,28691541
01,D,2006-06-25 05:12:00,2006-06-25,05:12:00,,200601022513,1900 BLOCK S NEWKIRK ST,700,28750579,Recovered Stolen Motor Vehicle,-75.19299944,39.92936471,28697592
01,A,2006-06-25 06:58:00,2006-06-25,06:58:00,,200601022515,2000 BLOCK S BROAD ST,600,28741079,Thefts,-75.16969795,39.9248987,28688092
01,A,2006-06-25 08:20:00,2006-06-25,08:20:00,,200601022517,1800 BLOCK S CHADWICK ST,600,28878853,Thefts,-75.17341968,39.9276717,28825866
01,F,2006-06-25 10:42:00,2006-06-25,10:42:00,,200601022528,2400 BLOCK S 20TH ST,700,28732761,Motor Vehicle Theft,-75.1802336,39.92128613,28679774
01,L,2006-06-25 11:54:00,2006-06-25,11:54:00,,200601022531,1900 BLOCK PATTISON AVE,600,28736567,Theft from Vehicle,-75.1807801,39.9062499,28683580
01,A,2006-06-25 13:44:00,2006-06-25,13:44:00,,200601022538,1700 BLOCK MIFFLIN ST,600,28756924,Thefts,-75.17500378,39.92753997,28703937
01,J,2006-06-25 14:19:00,2006-06-25,14:19:00,,200601022540,2200 BLOCK SNYDER AV,600,28751702,Theft from Vehicle,-75.18432378,39.92623188,28698715
01,A,2006-06-25 15:38:00,2006-06-25,15:38:00,,200601022545,1900 BLOCK S 17TH ST,700,28732762,Motor Vehicle Theft,-75.17405232,39.92741021,28679775
01,B,2006-06-25 16:29:00,2006-06-25,16:29:00,,200601022556,19TH/ MIFFLIN ST,700,28747844,Recovered Stolen Motor Vehicle,-75.17713716,39.92784397,28694857
01,A,2006-06-25 20:39:00,2006-06-25,20:39:00,,200601022580,1500 BLOCK MOORE ST,700,28748050,Recovered Stolen Motor Vehicle,-75.17061816,39.9282272,28695063
01,F,2006-06-26 00:11:00,2006-06-26,00:11:00,,200601022596,2200 BLOCK SNDER AVE,700,28748051,Recovered Stolen Motor Vehicle,-75.18277269,39.92602861,28695064
01,C,2006-06-26 02:49:00,2006-06-26,02:49:00,,200601022622,2000 BLOCK S CROSKEY ST,300,28743762,Robbery Firearm,-75.1831104,39.92691803,28690775
01,C,2006-06-26 09:14:00,2006-06-26,09:14:00,,200601022636,S 28TH ST & MIFFLIN ST,700,28749160,Recovered Stolen Motor Vehicle,-75.19204992,39.92976523,28696173
01,J,2006-06-26 09:48:00,2006-06-26,09:48:00,,200601022637,2200 BLOCK S 27TH ST,400,28724508,Aggravated Assault No Firearm,-75.19125761,39.92502519,28671521
01,I,2006-06-26 12:07:00,2006-06-26,12:07:00,,200601022647,2200 BLOCK SIENA CT,600,28810823,Thefts,-75.18776439,39.90788645,28757836
01,C,2006-06-26 14:57:00,2006-06-26,14:57:00,,200601022658,S 23RD ST /SNYDER AVE,700,28732763,Motor Vehicle Theft,-75.18439665,39.92628521,28679776
01,K,2006-06-26 15:50:00,2006-06-26,15:50:00,,200601022661,2300 BLOCK OREGON AVE,600,28739407,Thefts,-75.18699961,39.91883469,28686420
01,A,2006-06-26 16:03:00,2006-06-26,16:03:00,,200601022667,1800 BLOCK S ROSEWOOD ST,500,28734951,Burglary Residential,-75.1699311,39.92696704,28681964
01,K,2006-06-26 17:46:00,2006-06-26,17:46:00,,200601022682,2300 BLOCK OREGON AVE,600,28741547,Theft from Vehicle,-75.18671975,39.91878647,28688560
01,B,2006-06-26 19:48:00,2006-06-26,19:48:00,,200601022695,1900 BLOCK S 19TH ST,400,28757857,Aggravated Assault No Firearm,-75.17745445,39.92665522,28704870
01,E,2006-06-26 20:46:00,2006-06-26,20:46:00,,200601022699,S 16TH ST /JACKSON ST,700,28884687,Recovered Stolen Motor Vehicle,-75.17322929,39.92356588,28831700
01,K,2006-06-26 21:58:00,2006-06-26,21:58:00,,200601022708,2300 BLOCK OREGON AVE,400,28757858,Aggravated Assault No Firearm,-75.18660108,39.91875638,28704871
01,A,2006-06-27 00:31:00,2006-06-27,00:31:00,,200601022735,1900 BLOCK S 15TH ST,600,28760386,Thefts,-75.17114327,39.92596152,28707399
01,A,2006-06-27 03:00:00,2006-06-27,03:00:00,,200601022745,S 17TH ST /SNYDER AVE,700,28884688,Recovered Stolen Motor Vehicle,-75.17453733,39.92500479,28831701
01,F,2006-06-27 11:34:00,2006-06-27,11:34:00,,200601022770,1900 BLOCK OREGON AVE,600,28744445,Thefts,-75.18007058,39.91805817,28691458
01,J,2006-06-27 12:34:00,2006-06-27,12:34:00,,200601022772,2300 BLOCK BAILEY TER,400,28743848,Aggravated Assault Firearm,-75.19020838,39.92385506,28690861
01,K,2006-06-27 15:47:00,2006-06-27,15:47:00,,200601022791,2300 BLOCK OREGON AVE,600,28754046,Thefts,-75.18671975,39.91878647,28701059
01,A,2006-06-27 17:14:00,2006-06-27,17:14:00,,200601022798,2000 BLOCK S BROAD ST,600,28739559,Thefts,-75.16969795,39.9248987,28686572
01,J,2006-06-27 17:48:00,2006-06-27,17:48:00,,200601022807,2300 BLOCK S 25TH ST,700,28742378,Recovered Stolen Motor Vehicle,-75.18844252,39.92423368,28689391
01,J,2006-06-27 18:42:00,2006-06-27,18:42:00,,200601022809,2100 BLOCK BAILEY TER,500,28883234,Burglary Residential,-75.19038161,39.92642869,28830247
01,J,2006-06-28 09:11:00,2006-06-28,09:11:00,,200601022874,2300 BLOCK BAILEY TER,400,28743849,Aggravated Assault Firearm,-75.19020838,39.92385506,28690862
01,G,2006-06-28 16:01:00,2006-06-28,16:01:00,,200601022916,S 18TH ST /BIGLER ST,600,28744519,Thefts,-75.17827153,39.91506271,28691532
01,E,2006-06-28 18:55:00,2006-06-28,18:55:00,,200601022945,1400 BLOCK WOLF ST,500,28748223,Burglary Residential,-75.1713942,39.92209141,28695236
01,E,2006-06-29 04:14:00,2006-06-29,04:14:00,,200601023007,S 16TH ST /SHUNK ST,300,28754976,Robbery Firearm,-75.17430423,39.91857116,28701989
01,D,2006-06-29 16:39:00,2006-06-29,16:39:00,,200601023069,2800 BLOCK WINTON ST,600,28745591,Thefts,-75.19282403,39.92647425,28692604
01,F,2006-06-29 16:57:00,2006-06-29,16:57:00,,200601023075,2300 BLOCK S 22ND ST,500,28741776,Burglary Residential,-75.1833038,39.92330243,28688789
01,E,2006-06-29 19:48:00,2006-06-29,19:48:00,,200601023092,1500 BLOCK PORTER ST,600,28746176,Theft from Vehicle,-75.17256076,39.91959978,28693189
01,M,2006-06-29 21:48:00,2006-06-29,21:48:00,,200601023120,I95 N/B @ GIRARD PT,300,28827653,Robbery No Firearm,-75.22617126,39.88248645,28774666
01,J,2006-06-29 23:29:00,2006-06-29,23:29:00,,200601023163,2200 BLOCK RITNER ST,700,28742379,Recovered Stolen Motor Vehicle,-75.18361849,39.92229451,28689392
01,C,2006-06-30 01:09:00,2006-06-30,01:09:00,,200601023181,S 23RD ST /MIFFLIN ST,400,28743850,Aggravated Assault Firearm,-75.18388306,39.92872172,28690863
01,L,2006-06-30 12:40:00,2006-06-30,12:40:00,,200601023217,1400 BLOCK PATTISON AVE,700,28884689,Recovered Stolen Motor Vehicle,-75.17418861,39.90540592,28831702
01,D,2006-06-30 15:41:00,2006-06-30,15:41:00,,200601023236,3000 BLOCK VARE AV,600,28745592,Thefts,-75.19562195,39.92795483,28692605
01,K,2006-06-30 15:29:00,2006-06-30,15:29:00,,200601023238,2300 BLOCK OREGON AVE,600,28748893,Thefts,-75.18699961,39.91883469,28695906
01,J,2006-07-01 03:29:00,2006-07-01,03:29:00,,200601023379,2300 BLOCK BAMBREY TER,600,28741035,Thefts,-75.18924426,39.9237071,28688048
01,E,2006-07-01 12:42:00,2006-07-01,12:42:00,,200601023411,2100 BLOCK S HICKS ST,100,28752777,Homicide - Criminal,-75.17203753,39.92462646,28699790
01,E,2006-07-01 17:26:00,2006-07-01,17:26:00,,200601023436,2400 BLOCK S 15TH ST,600,28741036,Thefts,-75.17236738,39.91975776,28688049
01,E,2006-07-01 21:47:00,2006-07-01,21:47:00,,200601023465,2200 BLOCK S CHADWICK ST,300,28841696,Robbery No Firearm,-75.17421991,39.92359165,28788709
01,A,2006-07-01 22:45:00,2006-07-01,22:45:00,,200601023484,1900 BLOCK S BOUVIER ST,400,28743851,Aggravated Assault Firearm,-75.17529866,39.92654398,28690864
01,K,2006-07-01 23:42:00,2006-07-01,23:42:00,,200601023488,2000 BLOCK PENROSE AV,600,28882879,Thefts,-75.18239562,39.91301639,28829892
01,D,2006-07-02 04:59:00,2006-07-02,04:59:00,,200601023514,2900 BLOCK NEW HOPE ST,300,28836261,Robbery Firearm,-75.19489676,39.93020795,28783274
01,A,2006-07-02 16:16:00,2006-07-02,16:16:00,,200601023554,1900 BLOCK S 16TH ST,600,28741548,Theft from Vehicle,-75.17257371,39.926274,28688561
01,A,2006-07-02 23:20:00,2006-07-02,23:20:00,,200601023601,S BROAD ST /SNYDER AV,600,28743185,Thefts,-75.1697474,39.92441851,28690198
01,J,2006-07-03 11:29:00,2006-07-03,11:29:00,,200601023665,2300 BLOCK W PASSYUNK AVE,600,28754047,Thefts,-75.18606949,39.92245952,28701060
01,J,2006-07-03 14:33:00,2006-07-03,14:33:00,,200601023674,2300 BLOCK W PASSYUNK AVE,600,28744446,Thefts,-75.18606949,39.92245952,28691459
01,K,2006-07-03 17:49:00,2006-07-03,17:49:00,,200601023703,2200 BLOCK OREGON AV,600,28754048,Thefts,-75.1847743,39.9184597,28701061
01,J,2006-07-03 21:15:00,2006-07-03,21:15:00,,200601023726,2300 BLOCK S 24TH ST,400,28831040,Aggravated Assault No Firearm,-75.18662351,39.92359307,28778053
01,K,2006-07-04 02:40:00,2006-07-04,02:40:00,,200601023772,2000 BLOCK OREGON AVE,300,28754977,Robbery Firearm,-75.18187245,39.91806964,28701990
01,K,2006-07-04 14:29:00,2006-07-04,14:29:00,,200601023810,2300 BLOCK OREGON AVE,600,28748894,Thefts,-75.18671975,39.91878647,28695907
01,J,2006-07-04 18:32:00,2006-07-04,18:32:00,,200601023826,2200 BLOCK RITNER ST,600,28756894,Theft from Vehicle,-75.18517338,39.92252318,28703907
01,B,2006-07-05 10:14:00,2006-07-05,10:14:00,,200601023911,1900 BLOCK MOORE ST,400,28827966,Aggravated Assault Firearm,-75.17811346,39.92919346,28774979
01,A,2006-07-05 09:39:00,2006-07-05,09:39:00,,200601023917,1400 BLOCK SNYDER AVE,500,28896092,Burglary Residential,-75.1704006,39.92451308,28843105
